from,to,p_value,coefficient,significant,sign
Abies,Pinus,1.0,0.0,False,neutral
Abies,Juniperus,1.0,0.0,False,neutral
Abies,Taxus,1.0,0.0,False,neutral
Abies,Betula,1.0,0.0,False,neutral
Abies,Corylus,1.0,0.0,False,neutral
Abies,Alnus,1.0,0.0,False,neutral
Abies,Carpinus,1.0,0.0,False,neutral
Abies,Salix,1.0,0.0,False,neutral
Abies,Ulmus,1.0,0.0,False,neutral
Abies,Populus,1.0,0.0,False,neutral
Abies,Acer,1.0,0.0,False,neutral
Abies,Fraxinus,1.0,0.0,False,neutral
Abies,Fagus,1.0,0.0,False,neutral
Abies,Tilia,1.0,0.0,False,neutral
Abies,Juglans,1.0,0.0,False,neutral
Abies,Castanea,1.0,0.0,False,neutral
Abies,Pistacia,1.0,0.0,False,neutral
Abies,Rhamnus,1.0,0.0,False,neutral
Abies,Phillyrea,1.0,0.0,False,neutral
Abies,Buxus,1.0,0.0,False,neutral
Abies,Sambucus,1.0,0.0,False,neutral
Abies,Viburnum,1.0,0.0,False,neutral
Abies,Sanguisorba,1.0,0.0,False,neutral
Abies,Tamarix,1.0,0.0,False,neutral
Abies,Thymelaeaceae,1.0,0.0,False,neutral
Abies,Ephedra distachya,1.0,0.0,False,neutral
Abies,Ephedra fragilis,1.0,0.0,False,neutral
Abies,Ericaceae,1.0,0.0,False,neutral
Abies,Hereda helix,1.0,0.0,False,neutral
Abies,Ilex aquifolium,1.0,0.0,False,neutral
Abies,Viscum album,1.0,0.0,False,neutral
Abies,Lonicera,1.0,0.0,False,neutral
Abies,Vitis,1.0,0.0,False,neutral
Abies,Oleaceae,1.0,0.0,False,neutral
Abies,Myrtus,1.0,0.0,False,neutral
Abies,Olea,1.0,0.0,False,neutral
Abies,Poaceae,1.0,0.0,False,neutral
Abies,Lygeum spartum,1.0,0.0,False,neutral
Abies,Artemisia,1.0,0.0,False,neutral
Abies,Cichorioideae,1.0,0.0,False,neutral
Abies,Asteroideae,1.0,0.0,False,neutral
Abies,Cardueae,1.0,0.0,False,neutral
Abies,Rubiaceae,1.0,0.0,False,neutral
Abies,Centaurea,1.0,0.0,False,neutral
Abies,Chenopodiaceae,1.0,0.0,False,neutral
Abies,Caryophyllaceae,1.0,0.0,False,neutral
Abies,Plantago,1.0,0.0,False,neutral
Abies,Brassicaceae,1.0,0.0,False,neutral
Abies,Saxifragaceae,1.0,0.0,False,neutral
Abies,Fabaceae,1.0,0.0,False,neutral
Abies,Genista,1.0,0.0,False,neutral
Abies,Lotus type,1.0,0.0,False,neutral
Abies,Trifolium type,1.0,0.0,False,neutral
Abies,Rosaceae,1.0,0.0,False,neutral
Abies,Ribes,1.0,0.0,False,neutral
Abies,Boraginaceae,1.0,0.0,False,neutral
Abies,Sedum,1.0,0.0,False,neutral
Abies,Helianthemum,1.0,0.0,False,neutral
Abies,Lamiaceae,1.0,0.0,False,neutral
Abies,Urticaceae,1.0,0.0,False,neutral
Abies,Rumex,1.0,0.0,False,neutral
Abies,Berberidaceae,1.0,0.0,False,neutral
Abies,Euphorbiaceae,1.0,0.0,False,neutral
Abies,Primulaceae,1.0,0.0,False,neutral
Abies,Scrophulariaceae,1.0,0.0,False,neutral
Abies,Papaver,1.0,0.0,False,neutral
Abies,Campanulaceae,1.0,0.0,False,neutral
Abies,Convolvulaceae,1.0,0.0,False,neutral
Abies,Liliaceae,1.0,0.0,False,neutral
Abies,Iridaceae,1.0,0.0,False,neutral
Abies,Crassulaceae,1.0,0.0,False,neutral
Abies,Ranunculaceae,1.0,0.0,False,neutral
Abies,Cistaceae,1.0,0.0,False,neutral
Abies,Galium,1.0,0.0,False,neutral
Abies,Apiaceae,1.0,0.0,False,neutral
Abies,Valerianaceae,1.0,0.0,False,neutral
Abies,Polygonaceae,1.0,0.0,False,neutral
Abies,Ranunculus,1.0,0.0,False,neutral
Pinus,Abies,1.0,0.0,False,neutral
Pinus,Juniperus,0.7001644204247751,0.00302650213127113,False,positive
Pinus,Taxus,0.574884739857463,0.0002797518902855986,False,positive
Pinus,Betula,0.005845299636157058,-0.07320435211743456,True,negative
Pinus,Corylus,0.3502601584907047,-0.009143065856406193,False,negative
Pinus,Alnus,1.0,0.0,False,neutral
Pinus,Carpinus,1.0,0.0,False,neutral
Pinus,Salix,0.4259239501876684,-0.001954402670648764,False,negative
Pinus,Ulmus,0.0669303444479145,-0.0035879298424998365,False,negative
Pinus,Populus,0.750066165253573,-0.00038091875921178676,False,negative
Pinus,Acer,0.1679398874473636,0.0010134068249140799,False,positive
Pinus,Fraxinus,0.06015061250046062,0.0008314862959528939,False,positive
Pinus,Fagus,1.0,0.0,False,neutral
Pinus,Tilia,0.11304175043721593,0.001232513376692123,False,positive
Pinus,Juglans,0.11681574310723256,-0.0009345442843637316,False,negative
Pinus,Castanea,1.0,0.0,False,neutral
Pinus,Pistacia,0.30667891564231614,-0.0012623674871456683,False,negative
Pinus,Rhamnus,0.19904931660004732,-0.001288885603459499,False,negative
Pinus,Phillyrea,1.0,0.0,False,neutral
Pinus,Buxus,0.8636882723262487,4.046493230856876e-05,False,positive
Pinus,Sambucus,0.9490132105260758,-5.067950406962817e-05,False,negative
Pinus,Viburnum,0.26910322300722905,0.0005816610903468291,False,positive
Pinus,Sanguisorba,1.0,0.0,False,neutral
Pinus,Tamarix,0.40212313213264717,-0.001211005254203639,False,negative
Pinus,Thymelaeaceae,0.6152754638348874,-0.00016374030441637034,False,negative
Pinus,Ephedra distachya,0.7179257311042808,0.0002572370857316822,False,positive
Pinus,Ephedra fragilis,0.45179506621451704,-0.0008040932699887453,False,negative
Pinus,Ericaceae,0.10895633032641684,-0.0012015440812844817,False,negative
Pinus,Hereda helix,0.8161257332060481,-0.0001477709533699317,False,negative
Pinus,Ilex aquifolium,1.0,0.0,False,neutral
Pinus,Viscum album,1.0,0.0,False,neutral
Pinus,Lonicera,0.8204317545394235,-0.0005163341300022053,False,negative
Pinus,Vitis,1.0,0.0,False,neutral
Pinus,Oleaceae,0.020300859118833874,-0.0033732935633334323,False,negative
Pinus,Myrtus,0.26122954397104386,-0.000672573132886936,False,negative
Pinus,Olea,1.0,0.0,False,neutral
Pinus,Poaceae,0.8872399820532814,-0.0015925202700562636,False,negative
Pinus,Lygeum spartum,1.0,0.0,False,neutral
Pinus,Artemisia,0.5158195425173666,-0.0038184149791361047,False,negative
Pinus,Cichorioideae,0.17700422353921194,0.005445853091590881,False,positive
Pinus,Asteroideae,0.11176942895193087,-0.0037641574787787725,False,negative
Pinus,Cardueae,0.054797941727960625,0.0016222202849813707,False,positive
Pinus,Rubiaceae,0.6718081486384182,-0.0002604060189031789,False,negative
Pinus,Centaurea,0.09506070687633571,0.001245824451054622,False,positive
Pinus,Chenopodiaceae,0.2762675052598138,-0.002748546107905751,False,negative
Pinus,Caryophyllaceae,0.842090456314131,0.0005634822879541342,False,positive
Pinus,Plantago,0.5745702182595039,-0.00033662477737570975,False,negative
Pinus,Brassicaceae,0.8227186947064606,0.0006017992487644287,False,positive
Pinus,Saxifragaceae,0.11457447418122808,-0.0028437872011972953,False,negative
Pinus,Fabaceae,0.6663924333226021,-0.00420847331403011,False,negative
Pinus,Genista,0.7511278075436911,0.0025421530956601496,False,positive
Pinus,Lotus type,0.9398029371765584,0.00013851590761270596,False,positive
Pinus,Trifolium type,0.27839268805486506,-0.0029984583781268335,False,negative
Pinus,Rosaceae,0.04475129742437454,-0.005225133851556962,False,negative
Pinus,Ribes,1.0,0.0,False,neutral
Pinus,Boraginaceae,0.2359071580861789,0.0002785234286448609,False,positive
Pinus,Sedum,0.44044267304795515,-0.0006945231366012412,False,negative
Pinus,Helianthemum,0.13907816855053723,0.0034034446755171937,False,positive
Pinus,Lamiaceae,0.1398554140622074,-0.011273575649829991,False,negative
Pinus,Urticaceae,0.5993766903613251,-0.0024323950861172604,False,negative
Pinus,Rumex,0.10079547870430487,-0.0015372065024849932,False,negative
Pinus,Berberidaceae,0.17527758995484763,0.0005289722291233784,False,positive
Pinus,Euphorbiaceae,0.28935626964915045,0.00024511761397331814,False,positive
Pinus,Primulaceae,0.4951477887839434,-0.0021213307303353146,False,negative
Pinus,Scrophulariaceae,0.22158236882293494,0.004187160544144164,False,positive
Pinus,Papaver,0.09091140384239393,0.0010676939801879978,False,positive
Pinus,Campanulaceae,0.29428302051317723,0.0010342035465059586,False,positive
Pinus,Convolvulaceae,0.2359071580861789,0.0002785234286448609,False,positive
Pinus,Liliaceae,0.9653373627803278,-0.00012897249732691238,False,negative
Pinus,Iridaceae,0.09368831113526482,0.002007639417265607,False,positive
Pinus,Crassulaceae,0.3099568251393802,-0.00378610742852997,False,negative
Pinus,Ranunculaceae,0.34976506671765806,-0.004304956676098353,False,negative
Pinus,Cistaceae,0.3347054286811183,-0.00043279231948402635,False,negative
Pinus,Galium,1.0,0.0,False,neutral
Pinus,Apiaceae,0.02737682918386815,-0.01243276735318608,False,negative
Pinus,Valerianaceae,0.8699867771784585,-7.458631234616569e-05,False,negative
Pinus,Polygonaceae,1.0,0.0,False,neutral
Pinus,Ranunculus,0.13339582531326075,-0.004385927609312872,False,negative
Juniperus,Abies,1.0,0.0,False,neutral
Juniperus,Pinus,0.907840089352707,-0.20065170078855057,False,negative
Juniperus,Taxus,0.5282846679374548,-0.005423663650468913,False,negative
Juniperus,Betula,0.7590656003971861,-0.12456564148133714,False,negative
Juniperus,Corylus,0.8168349993262096,-0.03837304712754858,False,negative
Juniperus,Alnus,1.0,0.0,False,neutral
Juniperus,Carpinus,1.0,0.0,False,neutral
Juniperus,Salix,0.782163061335928,0.011146591086985944,False,positive
Juniperus,Ulmus,0.050329137990734164,-0.06336671751573995,False,negative
Juniperus,Populus,0.49271313260289684,-0.014139275444135672,False,negative
Juniperus,Acer,0.37942287276393805,-0.011260507812380112,False,negative
Juniperus,Fraxinus,0.20209393491792604,-0.009898211689073717,False,negative
Juniperus,Fagus,1.0,0.0,False,neutral
Juniperus,Tilia,0.7741031870493971,0.003962992814368122,False,positive
Juniperus,Juglans,0.3324349709618525,-0.010076054836990747,False,negative
Juniperus,Castanea,1.0,0.0,False,neutral
Juniperus,Pistacia,0.8154056605743267,-0.005065598561327516,False,negative
Juniperus,Rhamnus,0.36009421521206153,-0.016411125732489915,False,negative
Juniperus,Phillyrea,1.0,0.0,False,neutral
Juniperus,Buxus,0.9243695350058094,-0.00038468936333910464,False,negative
Juniperus,Sambucus,0.26548369834454977,0.015885954370959975,False,positive
Juniperus,Viburnum,0.6832925152071243,-0.0035118978006783005,False,negative
Juniperus,Sanguisorba,1.0,0.0,False,neutral
Juniperus,Tamarix,0.6329614632375014,-0.011578473075947482,False,negative
Juniperus,Thymelaeaceae,0.4510720204328986,-0.0042358495141706885,False,negative
Juniperus,Ephedra distachya,0.11630608186593683,-0.01942621923189436,False,negative
Juniperus,Ephedra fragilis,0.7029166243728291,-0.007223396758280465,False,negative
Juniperus,Ericaceae,0.9632617954809902,0.0006084442749469498,False,positive
Juniperus,Hereda helix,0.979329882511268,0.0002885864075802051,False,positive
Juniperus,Ilex aquifolium,1.0,0.0,False,neutral
Juniperus,Viscum album,1.0,0.0,False,neutral
Juniperus,Lonicera,0.2629957275162387,0.04582329416202814,False,positive
Juniperus,Vitis,1.0,0.0,False,neutral
Juniperus,Oleaceae,0.6009477488356503,-0.013256201456636833,False,negative
Juniperus,Myrtus,0.7892102733953124,-0.00284321283049846,False,negative
Juniperus,Olea,1.0,0.0,False,neutral
Juniperus,Poaceae,0.9825264143885274,0.004224459147584672,False,positive
Juniperus,Lygeum spartum,1.0,0.0,False,neutral
Juniperus,Artemisia,0.17578939015351372,0.12638542089799304,False,positive
Juniperus,Cichorioideae,0.04727891101057614,-0.11821635548616434,False,negative
Juniperus,Asteroideae,0.08980054887291526,-0.06938123815744837,False,negative
Juniperus,Cardueae,0.20958208565088923,-0.019338946475053964,False,negative
Juniperus,Rubiaceae,0.155255676339743,0.015089176137565889,False,positive
Juniperus,Centaurea,0.7235029889743354,-0.004376253029713639,False,negative
Juniperus,Chenopodiaceae,0.02668507734650112,0.09291385647091044,False,positive
Juniperus,Caryophyllaceae,0.9311519218611267,-0.0042851406687746145,False,negative
Juniperus,Plantago,0.9617874546063447,0.0005016600828829725,False,positive
Juniperus,Brassicaceae,0.3178664441148846,-0.04816071423521008,False,negative
Juniperus,Saxifragaceae,0.730608387919692,0.010977739397987235,False,positive
Juniperus,Fabaceae,0.9290813244060379,-0.015014605573899465,False,negative
Juniperus,Genista,0.4220420005406724,-0.11007877655167743,False,negative
Juniperus,Lotus type,0.41654385429902907,0.025063127970392392,False,positive
Juniperus,Trifolium type,0.6919664845934914,-0.020305651823002133,False,negative
Juniperus,Rosaceae,0.912430399896182,0.004572119561035747,False,positive
Juniperus,Ribes,1.0,0.0,False,neutral
Juniperus,Boraginaceae,0.6135072594068196,0.002050371327090734,False,positive
Juniperus,Sedum,0.26262867644833493,0.01799129542871401,False,positive
Juniperus,Helianthemum,0.22291632924265745,-0.04726126824778913,False,negative
Juniperus,Lamiaceae,0.29211564409875007,-0.12777258330854255,False,negative
Juniperus,Urticaceae,0.6122767598380614,-0.036458253404581566,False,negative
Juniperus,Rumex,0.13641005034592799,0.024138556738442764,False,positive
Juniperus,Berberidaceae,0.31772497608293293,-0.006841505131128853,False,negative
Juniperus,Euphorbiaceae,0.4693538532333065,0.002908547633427639,False,positive
Juniperus,Primulaceae,0.5787082767996182,-0.02961657408997199,False,negative
Juniperus,Scrophulariaceae,0.2200733057537351,-0.07735315411702948,False,negative
Juniperus,Papaver,0.827487677068614,0.002443378074506804,False,positive
Juniperus,Campanulaceae,0.38360401648355225,-0.014916096954630228,False,negative
Juniperus,Convolvulaceae,0.6135072594068196,0.002050371327090734,False,positive
Juniperus,Liliaceae,0.0916431123464688,-0.08507256214064392,False,negative
Juniperus,Iridaceae,0.4591911019052918,0.014046328592637906,False,positive
Juniperus,Crassulaceae,0.5160213286771991,-0.04048423722976209,False,negative
Juniperus,Ranunculaceae,0.2565606493362494,-0.09794573462739667,False,negative
Juniperus,Cistaceae,0.6676703029837256,-0.0034356653945259575,False,negative
Juniperus,Galium,1.0,0.0,False,neutral
Juniperus,Apiaceae,0.4209334771950227,-0.07716389228108167,False,negative
Juniperus,Valerianaceae,0.8305668459265289,0.001712032649673159,False,positive
Juniperus,Polygonaceae,1.0,0.0,False,neutral
Juniperus,Ranunculus,0.656710944164577,-0.022760376635974147,False,negative
Taxus,Abies,1.0,0.0,False,neutral
Taxus,Pinus,0.4441238379422454,-21.436283624136202,False,negative
Taxus,Juniperus,0.3197060062299021,-2.1763033956253697,False,negative
Taxus,Betula,0.12380364997613648,-9.37821103247436,False,negative
Taxus,Corylus,0.9205845803858976,0.2552467577358541,False,positive
Taxus,Alnus,1.0,0.0,False,neutral
Taxus,Carpinus,1.0,0.0,False,neutral
Taxus,Salix,0.14364746366136427,-0.9407971504022608,False,negative
Taxus,Ulmus,0.2538253863516421,-0.5929245283018878,False,negative
Taxus,Populus,0.9112189527742548,-0.037436548223350276,False,negative
Taxus,Acer,0.25559438114387495,0.2349155269509253,False,positive
Taxus,Fraxinus,0.5714342812565677,-0.07223476297968402,False,negative
Taxus,Fagus,1.0,0.0,False,neutral
Taxus,Tilia,0.0004022886668961223,0.7205683355886341,True,positive
Taxus,Juglans,0.5127549854604173,-0.11006289308176105,False,negative
Taxus,Castanea,1.0,0.0,False,neutral
Taxus,Pistacia,0.5752236512105479,0.19086130206227264,False,positive
Taxus,Rhamnus,0.6931945919114462,0.12379679144385025,False,positive
Taxus,Phillyrea,1.0,0.0,False,neutral
Taxus,Buxus,0.7496600652801375,-0.020833333333333363,False,negative
Taxus,Sambucus,0.34229114563989227,-0.2104316546762592,False,negative
Taxus,Viburnum,0.3436407838242094,0.13181818181818195,False,positive
Taxus,Sanguisorba,1.0,0.0,False,neutral
Taxus,Tamarix,0.26469347623439565,-0.43231027958797585,False,negative
Taxus,Thymelaeaceae,0.6416030226492777,-0.04255319148936161,False,negative
Taxus,Ephedra distachya,0.39695005307134634,-0.16581632653061235,False,negative
Taxus,Ephedra fragilis,0.13944348245138735,0.4362726222564501,False,positive
Taxus,Ericaceae,0.9872262564550434,-0.003414264036418972,False,negative
Taxus,Hereda helix,0.5203919972622619,-0.11422172452407611,False,negative
Taxus,Ilex aquifolium,1.0,0.0,False,neutral
Taxus,Viscum album,1.0,0.0,False,neutral
Taxus,Lonicera,0.5532739948172358,-0.3773907703105811,False,negative
Taxus,Vitis,1.0,0.0,False,neutral
Taxus,Oleaceae,0.39619395535181956,0.34400692340977945,False,positive
Taxus,Myrtus,0.6277494033640365,-0.08480325644504745,False,negative
Taxus,Olea,1.0,0.0,False,neutral
Taxus,Poaceae,0.2087461000659801,3.880304299274153,False,positive
Taxus,Lygeum spartum,1.0,0.0,False,neutral
Taxus,Artemisia,0.9643620745344811,-0.0679266026228301,False,negative
Taxus,Cichorioideae,0.47944380802357,-0.671138812592435,False,negative
Taxus,Asteroideae,0.852512165871505,-0.12221031958578826,False,negative
Taxus,Cardueae,0.07654997872151392,0.407243816254417,False,positive
Taxus,Rubiaceae,0.34333751681778957,-0.16206482593037222,False,negative
Taxus,Centaurea,0.44178895979548916,-0.1502347417840376,False,negative
Taxus,Chenopodiaceae,0.6049857157111507,-0.3606141710100016,False,negative
Taxus,Caryophyllaceae,0.8642250066714848,0.13497074668365883,False,positive
Taxus,Plantago,0.5127549854604173,-0.11006289308176101,False,negative
Taxus,Brassicaceae,0.0598769829846737,1.3672561012535587,False,positive
Taxus,Saxifragaceae,0.9233390740619549,0.04825949367088612,False,positive
Taxus,Fabaceae,0.44577641191604767,-2.073269458678999,False,negative
Taxus,Genista,0.7757796381536446,0.6756444351038298,False,positive
Taxus,Lotus type,0.7509722290903309,-0.16020170674941842,False,negative
Taxus,Trifolium type,0.22492566948554077,0.9028836188502106,False,positive
Taxus,Rosaceae,0.6090468262095764,0.34916568125082176,False,positive
Taxus,Ribes,1.0,0.0,False,neutral
Taxus,Boraginaceae,0.7496600652801375,-0.020833333333333363,False,negative
Taxus,Sedum,0.023988138631186557,0.5426229508196724,False,positive
Taxus,Helianthemum,0.8307809764774676,0.13477307785986833,False,positive
Taxus,Lamiaceae,0.7980588500985196,0.5098012160273474,False,positive
Taxus,Urticaceae,0.9321865209747513,-0.09938441996238176,False,negative
Taxus,Rumex,0.3475033844409372,-0.2439024390243904,False,negative
Taxus,Berberidaceae,0.15260430166610556,0.15652173913043488,False,positive
Taxus,Euphorbiaceae,0.7496600652801375,-0.02083333333333336,False,negative
Taxus,Primulaceae,0.0008760508170676246,2.574329463063432,True,positive
Taxus,Scrophulariaceae,0.15229188991224063,1.3742118768328457,False,positive
Taxus,Papaver,0.8721473339697323,0.029268292682926893,False,positive
Taxus,Campanulaceae,0.25849245216670896,0.31190150478796175,False,positive
Taxus,Convolvulaceae,0.7496600652801375,-0.020833333333333363,False,negative
Taxus,Liliaceae,0.598796323510194,-0.436101915939413,False,negative
Taxus,Iridaceae,0.40222025323427213,-0.25852272727272757,False,negative
Taxus,Crassulaceae,0.10168345998329667,1.5905702833837287,False,positive
Taxus,Ranunculaceae,0.326161622883576,1.2215352678369966,False,positive
Taxus,Cistaceae,0.48218155514649796,-0.08888888888888893,False,negative
Taxus,Galium,1.0,0.0,False,neutral
Taxus,Apiaceae,0.1075922638560559,2.361577317907773,False,positive
Taxus,Valerianaceae,0.28416565800278576,0.13478260869565237,False,positive
Taxus,Polygonaceae,1.0,0.0,False,neutral
Taxus,Ranunculus,0.48048179247511114,-0.5907404284027667,False,negative
Betula,Abies,1.0,0.0,False,neutral
Betula,Pinus,0.6664337277444614,0.33156535537597104,False,positive
Betula,Juniperus,0.504368821659902,-0.03374789437705941,False,negative
Betula,Taxus,0.3110232901037587,-0.003045528427753887,False,negative
Betula,Corylus,0.3638845560561248,0.05519198369147265,False,positive
Betula,Alnus,1.0,0.0,False,neutral
Betula,Carpinus,1.0,0.0,False,neutral
Betula,Salix,0.6551262999207175,0.006571499060752748,False,positive
Betula,Ulmus,0.2514251791794929,0.01320227263591419,False,positive
Betula,Populus,0.9719957755349249,0.0002562679558139623,False,positive
Betula,Acer,0.045050728657580356,-0.008937597316110771,False,negative
Betula,Fraxinus,0.7310155185445759,-0.0009421305639398476,False,negative
Betula,Fagus,1.0,0.0,False,neutral
Betula,Tilia,0.5496500044199495,-0.002885005206737537,False,negative
Betula,Juglans,0.13501005657855372,0.00541396293098231,False,positive
Betula,Castanea,1.0,0.0,False,neutral
Betula,Pistacia,0.6044387400713891,0.0038772585875257583,False,positive
Betula,Rhamnus,0.5513491059733122,0.00364752825491818,False,positive
Betula,Phillyrea,1.0,0.0,False,neutral
Betula,Buxus,0.40068644289988165,-0.0011818025804639846,False,negative
Betula,Sambucus,0.29179002243603314,-0.005060016272500387,False,negative
Betula,Viburnum,0.40006247767654646,-0.0025968308682451447,False,negative
Betula,Sanguisorba,1.0,0.0,False,neutral
Betula,Tamarix,0.5188388854669879,0.0054693676066061596,False,positive
Betula,Thymelaeaceae,0.8945915416221929,0.00026198793267703937,False,positive
Betula,Ephedra distachya,0.5326113293238925,0.00264271617988722,False,positive
Betula,Ephedra fragilis,0.19722829882029902,0.008264262578689143,False,positive
Betula,Ericaceae,0.1232575821446568,0.007106014772610468,False,positive
Betula,Hereda helix,0.4925865754645756,-0.0026325686348251196,False,negative
Betula,Ilex aquifolium,1.0,0.0,False,neutral
Betula,Viscum album,1.0,0.0,False,neutral
Betula,Lonicera,0.895949913544074,0.0018177578548655032,False,positive
Betula,Vitis,1.0,0.0,False,neutral
Betula,Oleaceae,0.013509506933301585,0.020674495016144934,False,positive
Betula,Myrtus,0.8053687462061553,0.0009099312844995507,False,positive
Betula,Olea,1.0,0.0,False,neutral
Betula,Poaceae,0.5304080931284795,-0.04226643914451595,False,negative
Betula,Lygeum spartum,1.0,0.0,False,neutral
Betula,Artemisia,0.5845078114895774,-0.01884536194797741,False,negative
Betula,Cichorioideae,0.16354583984740098,0.028528334430165524,False,positive
Betula,Asteroideae,0.017236934283904153,0.03450589883763764,False,positive
Betula,Cardueae,0.8181724964860788,0.0011717011955807107,False,positive
Betula,Rubiaceae,0.4163285387562061,-0.0030181903490092746,False,negative
Betula,Centaurea,0.9125800676320407,0.00046244236249159477,False,positive
Betula,Chenopodiaceae,0.8983311498154561,-0.0019371718366396023,False,negative
Betula,Caryophyllaceae,0.8960410726962194,-0.002228006142626189,False,negative
Betula,Plantago,0.639345142180958,0.00170032973083757,False,positive
Betula,Brassicaceae,0.8543696791452547,0.003018508380759311,False,positive
Betula,Saxifragaceae,0.3394266633311279,0.010543611692137212,False,positive
Betula,Fabaceae,0.41924178423474967,0.04759511692643559,False,positive
Betula,Genista,0.48341503081711357,-0.033660802473752895,False,negative
Betula,Lotus type,0.49789968593470235,0.00798713872351021,False,positive
Betula,Trifolium type,0.06458169450744379,0.03080362466714697,False,positive
Betula,Rosaceae,0.45301865973819666,0.01154566378505321,False,positive
Betula,Ribes,1.0,0.0,False,neutral
Betula,Boraginaceae,0.6772616530173446,-0.0005940799336544285,False,negative
Betula,Sedum,0.6582047360499595,0.002404353309443473,False,positive
Betula,Helianthemum,0.6026995095579358,-0.007060612103609298,False,negative
Betula,Lamiaceae,0.19330140380194194,0.056361187073132174,False,positive
Betula,Urticaceae,0.679647972293707,-0.011299533937782547,False,negative
Betula,Rumex,0.6393617978216041,0.002659608435688693,False,positive
Betula,Berberidaceae,0.6280164018037047,0.0011584744529089216,False,positive
Betula,Euphorbiaceae,0.6870827118284148,-0.0005699601615474713,False,negative
Betula,Primulaceae,0.8657315171336292,0.0031653784579366994,False,positive
Betula,Scrophulariaceae,0.6265581421879791,0.010096305694696835,False,positive
Betula,Papaver,0.9013792016284355,-0.0004871980867645668,False,negative
Betula,Campanulaceae,0.45175718904651885,-0.004551011693409223,False,negative
Betula,Convolvulaceae,0.6772616530173446,-0.0005940799336544285,False,negative
Betula,Liliaceae,0.07765714922879638,0.031120457071169894,False,positive
Betula,Iridaceae,0.33366591423230685,-0.006500518157898157,False,negative
Betula,Crassulaceae,0.5893263420778685,0.012097783484680696,False,positive
Betula,Ranunculaceae,0.373335238476422,0.024751729466802604,False,positive
Betula,Cistaceae,0.5199314824329411,0.0017552463798043442,False,positive
Betula,Galium,1.0,0.0,False,neutral
Betula,Apiaceae,0.09495426830353781,0.058222720818872066,False,positive
Betula,Valerianaceae,0.9505164700506885,-0.00016982871560968272,False,negative
Betula,Polygonaceae,1.0,0.0,False,neutral
Betula,Ranunculus,0.3921788469586126,0.014779763908375173,False,positive
Corylus,Abies,1.0,0.0,False,neutral
Corylus,Pinus,0.7681618427494571,0.3865352103355475,False,positive
Corylus,Juniperus,0.21383354325397266,-0.12314926066134108,False,negative
Corylus,Taxus,0.8055610610639384,-0.0014910856798164647,False,negative
Corylus,Betula,0.06344760042957602,0.5363625221788254,False,positive
Corylus,Alnus,1.0,0.0,False,neutral
Corylus,Carpinus,1.0,0.0,False,neutral
Corylus,Salix,0.7450886348403643,-0.010212592251892803,False,negative
Corylus,Ulmus,0.1874396468542138,0.02904873524489369,False,positive
Corylus,Populus,0.04346788412942117,0.02801653941754735,False,positive
Corylus,Acer,0.08571090274687039,-0.015018445126669304,False,negative
Corylus,Fraxinus,0.5310841010234338,0.0033670708487824456,False,positive
Corylus,Fagus,1.0,0.0,False,neutral
Corylus,Tilia,0.7927987562381069,0.0024816807842086668,False,positive
Corylus,Juglans,0.7690428547082321,0.0021011641401320054,False,positive
Corylus,Castanea,1.0,0.0,False,neutral
Corylus,Pistacia,0.9497730319631148,-0.0009137464260577307,False,negative
Corylus,Rhamnus,0.4273789283905517,0.009537645524813359,False,positive
Corylus,Phillyrea,1.0,0.0,False,neutral
Corylus,Buxus,0.601326759154541,0.0014586165289508662,False,positive
Corylus,Sambucus,0.7742380490205314,-0.002733695459225335,False,negative
Corylus,Viburnum,0.4309625185830086,-0.004665234573569686,False,negative
Corylus,Sanguisorba,1.0,0.0,False,neutral
Corylus,Tamarix,0.8377469036683411,-0.0034422354775774724,False,negative
Corylus,Thymelaeaceae,0.11390894133595673,0.006231854426497656,False,positive
Corylus,Ephedra distachya,0.08566603365720765,0.014032784721241871,False,positive
Corylus,Ephedra fragilis,0.21932659564135953,0.015516937979732514,False,positive
Corylus,Ericaceae,0.15138340820289137,0.013410096925801366,False,positive
Corylus,Hereda helix,0.2226632171750922,0.009211816281607822,False,positive
Corylus,Ilex aquifolium,1.0,0.0,False,neutral
Corylus,Viscum album,1.0,0.0,False,neutral
Corylus,Lonicera,0.5161925542308352,-0.017703900273427723,False,negative
Corylus,Vitis,1.0,0.0,False,neutral
Corylus,Oleaceae,0.7371341704197252,-0.005773560642841227,False,negative
Corylus,Myrtus,0.23501249270355484,0.008614425214202933,False,positive
Corylus,Olea,1.0,0.0,False,neutral
Corylus,Poaceae,0.2082869926902513,-0.16739052483377934,False,negative
Corylus,Lygeum spartum,1.0,0.0,False,neutral
Corylus,Artemisia,0.3141641810389102,-0.06461175904855379,False,negative
Corylus,Cichorioideae,0.1619707968547601,0.05578469858350728,False,positive
Corylus,Asteroideae,0.06546534709266282,0.05077168245572962,False,positive
Corylus,Cardueae,0.3479954733175683,0.009492438591478766,False,positive
Corylus,Rubiaceae,0.3613066861006844,0.006913027529838888,False,positive
Corylus,Centaurea,0.9509159362680375,0.0005108264971081239,False,positive
Corylus,Chenopodiaceae,0.6372767298770523,-0.014012527710826707,False,negative
Corylus,Caryophyllaceae,0.7291674125815022,0.01202878006998364,False,positive
Corylus,Plantago,0.5207110292569144,0.004583155911104667,False,positive
Corylus,Brassicaceae,0.8606708455936918,-0.005645390346120839,False,negative
